name	aeroway	@lat	@lon
Panzer Kaserne AHP	helipad	49.4406230	7.8331328
	helipad	50.4280162	7.4714746
	helipad	50.6759482	-2.1794468
	helipad	46.9580457	7.4290589
	helipad	51.1202124	-0.5268724
	helipad	50.3535856	7.4239211
	helipad	48.6446856	6.1514719
	helipad	44.0829273	6.2181235
	helipad	46.0731522	6.9269255
	helipad	49.9256515	4.0721993
	helipad	43.2703319	-1.5365228
	helipad	51.2205100	3.1961113
	helipad	46.0209502	7.7987358
HLS	helipad	50.7184416	-2.0323575
	helipad	44.2464898	7.2482801
	helipad	49.7631569	6.6426221
	helipad	50.2698052	7.9799407
	helipad	51.3351577	6.3600614
	helipad	50.3876298	8.0514760
	helipad	50.3217206	5.7308595
Helilandeplatz Interventionszentrum Lötschberg-Basistunnel	helipad	46.5867593	7.6518723
	helipad	46.9096107	7.5046116
	helipad	43.7621015	7.4332537
	helipad	48.4186220	-4.4753012
	helipad	46.9061749	7.4980028
	helipad	47.7017703	8.7544408
	helipad	48.5416348	8.7227936
	helipad	42.1842155	8.9067242
	helipad	45.7799985	3.1531614
	helipad	45.7855974	3.1098451
	helipad	48.0647217	-1.7320575
Elisuperficie	helipad	43.8861212	7.6005529
Elisuperficie	helipad	43.8652170	7.6379282
Eliporto Soccorso Alpino - Protezione Civile	helipad	45.9267612	7.6245192
	helipad	45.9068668	3.1212275
	helipad	49.0035529	8.4567033
Hélisurface	helipad	48.0738334	7.3381077
Elisuperficie	helipad	43.9561645	8.1591502
Rottweil-Rottenmünster	helipad	48.1495053	8.6356625
	helipad	46.0599321	7.5464022
	helipad	50.2891091	6.2630527
	helipad	43.6538771	6.1689318
	helipad	43.4077451	6.0380902
	helipad	51.3324615	4.3256913
	helipad	47.8556414	3.9793570
	helipad	50.8118092	-1.2039709
	helipad	46.8215618	3.4537604
	helipad	45.1200845	8.4186851
	helipad	43.3882466	6.3829015
	helipad	43.3871518	6.3844924
	helipad	43.3880896	6.3828365
	helipad	44.3241132	4.3656244
	helipad	43.2501376	5.7870755
	helipad	43.2499854	5.7875451
	helipad	43.2501833	5.7877509
	helipad	43.2500092	5.7880734
Helikopterlandeplatz	helipad	50.0896204	8.5855737
	helipad	50.4416048	7.4033767
Hélisurface Saisonnière	helipad	43.4778721	6.7176114
	helipad	50.3272481	6.5818536
	helipad	43.7508352	7.1378063
	helipad	44.8109077	8.1526144
	helipad	46.1224412	8.2988770
Eliossola	helipad	46.1227559	8.2985668
Base de la Brigada de Refuerzo contra Incendios Foretales de Ruente	helipad	43.2578915	-4.2519617
"Eliporto ""Rotor Italia"""	heliport	46.1348511	8.3108229
	helipad	43.2524045	5.7920025
Héliport du centre hospitalier	helipad	45.4760419	4.5155883
	helipad	45.8398086	7.7303011
	helipad	50.8679638	-0.8776316
	helipad	47.5703958	8.8908921
	helipad	45.4312769	8.6064932
	helipad	44.2051416	7.2677079
SMUR Amboise	helipad	47.4079831	0.9810399
	helipad	48.4609207	6.7423525
	helipad	51.0654838	6.5415848
	helipad	50.8067898	6.8096512
	helipad	46.3014516	7.8328158
	helipad	46.3014264	7.8332104
	helipad	46.3015262	7.8330218
Skyports London Heliport	helipad	51.4905930	-0.0253797
	helipad	45.4042227	8.4634197
	helipad	42.0441963	-4.3474814
	helipad	43.6165951	1.3852795
	helipad	51.0520329	3.2389363
	helipad	45.8485270	3.1571776
Baudour Héliport	helipad	50.4695370	3.8387684
	helipad	48.7229910	-3.4649306
	helipad	43.7633449	5.8906467
Parking Heli 1	helipad	46.2213543	7.3452126
	helipad	50.8107102	3.2751955
	helipad	48.7078013	2.4244021
Elisuperficie Usseglio	helipad	45.2330408	7.2164824
	helipad	50.9577442	1.9531315
	helipad	50.6422764	6.7926692
	helipad	49.0092062	8.3428161
	helipad	46.8938181	7.0500063
	helipad	44.2743239	7.9150513
	helipad	47.4495260	8.5474189
	helipad	47.4497655	8.5475337
	helipad	49.4865203	8.3892418
Helipuerto de Tama	helipad	43.1823813	-4.5988250
	helipad	46.1821860	8.1157777
	helipad	49.0399939	2.7982992
	helipad	48.9592345	2.8981754
	helipad	49.9885996	6.9125970
	helipad	47.4249895	7.5044912
	helipad	46.2240043	8.6170679
Saint-Ouen L'Aumone Heliport	heliport	49.0573127	2.1447310
	helipad	44.9303680	6.2941933
Gsteigwiler Heliport	heliport	46.6479050	7.8785891
Diak-Ka	helipad	48.9709401	8.4094922
Musgrove Air Ambulance Helipad	helipad	51.0115943	-3.1188645
	helipad	43.5176367	4.9920899
Schindellegi Heliport	heliport	47.1699581	8.7148005
	helipad	47.1702239	8.7140553
	helipad	47.1705350	8.7135124
	helipad	47.1699443	8.7143267
	helipad	48.5178459	3.5141447
Monteviasco	helipad	46.0715015	8.8278732
	helipad	44.8660623	7.2715027
	helipad	49.1068227	7.9997187
	helipad	45.5252127	7.5508746
	helipad	48.8220345	2.6257573
	helipad	48.8220289	2.6261029
	helipad	48.8220568	2.6264398
	helipad	48.8220822	2.6267788
	helipad	49.9618966	8.6372145
	helipad	49.6003472	8.0362170
Hubschrauberlandeplatz SBK Donaueschingen	helipad	47.9561002	8.4805205
elisuperficie 118	helipad	44.5360230	8.0131741
	helipad	44.7318615	7.9900918
	helipad	46.1350432	8.3106603
	helipad	46.1352174	8.3108113
	helipad	46.1348283	8.3106320
	helipad	46.1344528	8.3109993
	helipad	46.1347212	8.3112354
	helipad	43.7293765	7.4101083
B	helipad	43.7262411	7.4205677
A	helipad	43.7253305	7.4193198
	helipad	44.5899069	8.1911246
Airstar	helipad	45.4988862	8.2149025
	helipad	44.7660430	7.3142483
Leonardo da Vinci	helipad	45.0689804	7.5524373
	helipad	45.0290888	6.8547550
Strevi	helipad	44.6840489	8.5471880
ZEBRA	helipad	45.0611519	7.6555699
	helipad	50.1454503	8.7090021
AZ Jan Palfijn	helipad	51.0483619	3.7002038
	helipad	42.1862153	-1.4840534
	helipad	50.7208139	-4.0006679
	helipad	50.7208283	-4.0001298
EHU heliportua	helipad	43.3281816	-2.9621495
	helipad	46.5127679	7.8099324
	helipad	48.7806176	2.4525491
	helipad	50.5371629	8.5283976
	helipad	50.8184785	6.2644679
	helipad	45.9328578	-0.9945917
	helipad	50.7175319	-4.0035250
	helipad	45.8935616	6.7154032
	helipad	45.7011710	4.8488335
	helipad	47.0425433	7.0346188
	helipad	49.2974482	7.0533545
	helipad	48.5457236	3.3069632
SMUR Heliport	helipad	47.7253305	7.3449889
	helipad	48.4551735	-5.0978546
	helipad	51.2740533	6.7544824
	helipad	49.5359737	0.0969537
UKA Aachen	helipad	50.7756721	6.0443827
	helipad	51.0344812	-3.1593027
	helipad	46.4520605	8.9391354
	helipad	50.3311863	6.9429871
	helipad	44.1913067	7.3139619
	helipad	50.2131265	6.4113163
	helipad	50.2366889	6.6641739
	helipad	45.6553979	3.8050470
	helipad	47.1602415	8.5130191
6	helipad	46.5467429	6.6184455
5	helipad	46.5465665	6.6184297
1	helipad	46.5445275	6.6174245
3	helipad	46.5461296	6.6179804
2	helipad	46.5448626	6.6175810
	helipad	48.1273953	8.0467355
	helipad	43.7052435	6.2684935
	helipad	43.7266935	6.2468379
	helipad	43.7054408	6.2503530
Le Casernet	helipad	43.7455320	6.2609174
	helipad	43.7391045	6.2679838
	helipad	51.4688554	0.2717652
	helipad	48.1426092	2.6937086
	helipad	48.2805140	2.9575079
	helipad	51.2319338	-1.6867471
	helipad	51.2370080	-1.6714265
	helipad	44.4312984	-1.2469614
	helipad	43.3276508	5.4155396
	helipad	50.8155346	-1.3262231
	helipad	43.2650675	-2.5057792
	helipad	44.0484401	8.1330183
	helipad	45.0504626	3.8791220
Héliport	helipad	43.0212830	6.4601224
	helipad	50.8549908	-1.3221842
Héliport de Monaco	heliport	43.7258269	7.4197741
	helipad	48.4446221	-2.0478485
	helipad	45.0041761	-0.5497815
	helipad	46.7108748	8.2014232
Geissholz	helipad	46.7110573	8.2014887
	helipad	46.6701633	7.8761801
	helipad	46.6703288	7.8764660
	helipad	46.6682711	-1.4132501
	helipad	48.9451514	2.3412835
	helipad	46.7020821	8.4145703
	helipad	48.9201614	6.0621336
	helipad	49.5353477	2.8172097
	helipad	49.0162387	8.4732228
Landeplatz Alpine Rettung Grindelwald	helipad	46.6238707	8.0465010
	helipad	50.1575247	7.5934622
	helipad	47.5051475	6.8156315
	helipad	45.8257138	7.3313587
	helipad	45.8684100	7.4117875
Sint-Pieters-Leeuw Heliport	helipad	50.7638448	4.2187998
	helipad	46.6669212	6.5028497
	helipad	48.7464604	8.7144100
	helipad	44.7175988	8.2916121
	helipad	43.2940571	-2.8768084
	helipad	50.9908228	6.2971626
	helipad	45.1702603	1.5342353
	helipad	50.7759923	6.4113227
	helipad	43.1663557	6.4291824
	helipad	47.4542543	3.5103173
	helipad	46.8838722	8.6233887
	helipad	50.8602641	-0.7561844
	helipad	44.3857050	7.4530982
	helipad	49.2566948	6.8540847
	helipad	45.3295953	7.6887799
	helipad	47.8704639	4.4085250
	helipad	44.5376165	6.0668575
	helipad	48.9763588	2.6290490
	helipad	49.0309724	3.0091440
	helipad	48.9386832	3.1268445
	helipad	46.3134597	7.4855671
	helipad	48.8384382	2.6267053
	helipad	48.8265277	2.7088085
	helipad	48.9381274	2.6190895
Helipuerto de El Pueyo de Jaca	helipad	42.7164375	-0.3001251
	helipad	50.2406237	5.3660417
	helipad	48.6284193	2.8075064
	helipad	48.6035978	2.8908527
Héliport du Quai Du Large	heliport	43.5451089	7.0170675
	helipad	48.5531014	2.6330103
	helipad	51.1954367	7.0822049
	helipad	48.6839500	2.9694231
	helipad	51.2134849	7.8867968
	helipad	50.6568655	7.8294047
	helipad	48.5550514	3.2935159
	helipad	48.6703369	3.1241074
	helipad	48.7130634	2.8535737
	helipad	50.3564774	7.5657500
	helipad	50.1500692	8.5146165
	helipad	49.4404486	1.1112047
Derriford Hospital Helipad	helipad	50.4176383	-4.1129486
	helipad	43.7273611	1.1044660
	helipad	44.3680333	8.0992922
	helipad	48.7494578	-0.5389627
	helipad	47.5778859	-2.7474359
	helipad	50.5408850	7.1260789
CHU Nantes Heliport	helipad	47.2090316	-1.5546837
SAMU Heliport	helipad	45.8138657	1.2378148
	helipad	48.8486436	2.7698870
Helipad Hôpital Saint-Joseph d'Arlon	helipad	49.6772957	5.8199609
	helipad	44.9177321	8.2100751
	helipad	51.0248905	2.2888715
	helipad	49.8540201	0.6448308
	helipad	49.8529500	0.6322315
	helipad	51.2007098	-3.2017317
	helipad	43.6283987	1.3722084
Blois Heliport	helipad	47.6047884	1.3425895
	helipad	46.1409755	6.3202816
	helipad	50.2023765	7.8552297
	helipad	46.1951210	6.2632164
	helipad	51.3758071	1.3883219
	helipad	43.3956778	-5.4040928
	helipad	44.8369792	-0.6953915
	helipad	44.8368478	-0.6955780
	helipad	44.8359533	-0.6967761
	helipad	44.8358324	-0.6969485
	helipad	43.4825143	-1.4800486
	helipad	47.5609945	7.5843982
	helipad	47.5612547	7.5846581
Centre d'incendie et de secours de Groix	helipad	47.6435496	-3.4544282
	helipad	49.4666947	1.0682789
	helipad	45.9443675	8.7118024
	helipad	48.1263904	-1.6955666
	helipad	51.1988835	7.0198783
	helipad	51.2028389	4.3792693
DZ CH Périgueux	helipad	45.1915849	0.7309560
QA Hospital	helipad	50.8511784	-1.0690465
KKH Rheinfelden (Baden)	helipad	47.5789991	7.7850336
	helipad	50.8349526	-1.1697482
	helipad	50.8351754	-1.1690693
	helipad	50.8352981	-1.1683360
	helipad	50.8354221	-1.1675941
	helipad	50.8342592	-1.1699726
	helipad	50.8347592	-1.1678150
	helipad	44.8018969	8.1333798
Centre Hospitalier Héliport	helipad	48.7978071	7.7768884
Heliport Ste Croix	helipad	44.1807718	3.7413715
	helipad	45.4941683	6.9297903
	helipad	42.6960061	-1.5312921
Milhaud Heliport	helipad	43.1134067	5.8980486
	helipad	49.0409774	-1.4430887
Centre hospitalier de Romorantin-Lanthenay	helipad	47.3606550	1.7316475
	helipad	43.6425421	6.4688083
	helipad	44.4029257	0.8067235
	helipad	49.3058653	8.4528886
	helipad	45.7946617	4.8755291
	helipad	44.6597701	6.6235321
	helipad	47.5526128	8.2268615
	helipad	51.1026982	4.4913999
	helipad	49.7909221	7.4501177
Siloah St. Trudpert Klinikum	helipad	48.8978693	8.6732685
	helipad	48.5688915	-3.1458196
	helipad	50.1500784	8.6187503
	helipad	43.2906438	3.5211907
Polizei	helipad	48.1735113	8.5748701
	helipad	43.9331838	4.5947756
	helipad	43.3105978	3.4937338
	helipad	43.6315350	3.8230719
	helipad	50.7562976	-3.3423909
	helipad	42.8010626	-5.1317350
Centre Hospitalier Heliport	helipad	49.1121218	6.7217824
ZithaKlinik	helipad	49.6034307	6.1281448
	helipad	47.3980937	8.5214215
Dachlandeplatz Hirslanden	helipad	47.3514075	8.5759834
	helipad	51.3381637	4.5046900
	helipad	49.5281722	6.3394221
Viñedos de Páganos	helipad	42.5537770	-2.6072308
	helipad	43.3940718	-1.6612522
	helipad	47.3406205	-2.8784989
	helipad	47.7433173	-3.3417787
	helipad	50.3877739	2.3354289
Aalst / Onze-Lieve-Vrouwziekenhuis	helipad	50.9431383	4.0557025
	helipad	44.0261056	1.3788552
	helipad	50.1551058	7.1786714
	helipad	49.1326672	7.1167592
	helipad	49.7059620	7.6773122
Dorset And Somerset Air Ambulance Helipad	helipad	50.9871242	-2.3546581
	helipad	43.5747991	3.9595044
Hélistation des Bois	heliport	45.9390074	6.8959495
	helipad	46.3584444	6.4797681
	helipad	45.0821122	-1.1916204
	helipad	51.0267182	4.1139262
	helipad	51.1620073	-4.6554317
	helipad	51.3085469	6.2712516
	helipad	44.7457883	-0.7010589
	helipad	47.1110707	8.3710563
Hélisurface du Centre Hospitalier Jacques Boutard de Saint-Yrieix-la-Perche	helipad	45.5162623	1.2031951
	helipad	43.6604188	1.3132713
	helipad	45.5444475	8.0605918
	helipad	50.5303540	2.9061164
	helipad	49.8347543	8.0085830
	helipad	49.4910352	6.3450659
	helipad	50.5127545	2.9396054
	helipad	44.6666733	8.7565924
	helipad	46.4398202	6.9082631
	helipad	43.5772377	-1.4866074
	helipad	45.8900503	8.1567025
	helipad	51.2400034	5.4179437
	helipad	50.8148838	6.1432208
	helipad	51.4296737	-2.0552824
	helipad	48.3813122	2.0791706
	helipad	44.1412115	4.8537038
	helipad	44.1410700	4.8539600
	helipad	44.1409288	4.8542181
	helipad	44.1413602	4.8546697
	helipad	44.1414999	4.8544162
	helipad	44.1416400	4.8541576
	helipad	44.1415370	4.8551255
	helipad	44.1417215	4.8553204
	helipad	44.1419071	4.8555148
	helipad	49.5247220	8.5621964
	helipad	47.4183090	1.0228687
	helipad	46.1418922	6.3186545
	helipad	50.5311310	3.6047480
	helipad	42.8511130	-2.3833827
	helipad	43.3536452	-3.0747978
	helipad	47.6908937	-3.3580964
	helipad	43.4318155	-2.8937579
	helipad	50.4920894	2.8687498
	helipad	50.3854282	7.2673349
	helipad	50.3854778	7.2670682
	helipad	49.3066369	7.3449869
	helipad	49.3155023	6.7584422
Saarlouis DRK-Krankenhaus	helipad	49.3129682	6.7447363
Centre hospitalier heliport	helipad	44.9144704	4.9041989
	helipad	45.1478032	5.7234350
	helipad	45.5328565	4.8786037
	helipad	45.5960159	5.2449499
	helipad	45.6142856	4.0502405
	helipad	51.0525140	2.3472120
	helipad	44.8111368	8.1525272
	helipad	46.0055392	4.6930597
	helipad	43.7732037	7.4202041
	helipad	48.9739974	4.3693292
	helipad	48.2891335	6.9671190
	helipad	48.4909328	-2.7508941
	helipad	48.7726569	-3.0352314
	helipad	46.6330581	1.0597789
	helipad	48.5701512	-3.8316663
	helipad	48.0877167	-2.9113874
Hôpital de Saint-Lô Héliport	helipad	49.1046906	-1.1073651
	helipad	49.6376441	-1.6134537
Avranches Heliport	helipad	48.6946696	-1.3509455
Hôpital du Scorff	helipad	47.7536463	-3.3560446
	helipad	47.7259532	-1.3801233
	helipad	47.4863494	-0.5540827
	helipad	48.3595847	0.3575312
	helipad	48.1900891	0.6644523
	helipad	44.6795223	7.5626305
	helipad	49.5460195	7.4070698
	helipad	48.8329943	2.2730510
	helipad	44.6124623	-1.1140264
DZ Bastions	helipad	49.6460515	-1.6337271
	helipad	47.1828725	7.4162992
	helipad	45.9997869	-1.2138473
	helipad	42.4944728	1.4994943
	helipad	43.8236058	4.3227144
	helipad	45.6861205	7.3109553
	helipad	51.3729530	6.7234278
	helipad	51.3005604	6.7505277
Centre Hospitalier Heliport	helipad	43.7112279	-1.0416242
1	helipad	43.7255429	7.4193207
6	helipad	43.7262398	7.4202749
5	helipad	43.7260848	7.4200617
4	helipad	43.7259301	7.4198528
3	helipad	43.7258010	7.4196758
2	helipad	43.7256695	7.4194993
	helipad	43.7377633	7.4248303
	helipad	43.7465313	7.4389546
	helipad	44.5571025	6.4844556
	helipad	42.7032906	-0.2738869
	helipad	42.7747663	-0.3699182
	helipad	42.5627358	0.5684107
	helipad	49.5585587	8.6542859
	helipad	46.3146391	-0.3994492
Aire hélicoptère d'urgence Chantiers de l'Atlantique	helipad	47.2881559	-2.1889922
	helipad	50.8786445	8.0293979
	helipad	47.6906594	0.4186703
	helipad	46.5137785	-1.7512382
	helipad	48.4242098	0.0824784
Centre Hospitalier	helipad	48.7668722	0.6101061
	helipad	48.0590223	8.2000248
	helipad	48.2814730	-4.4167373
	helipad	48.2801925	-4.4437794
	helipad	43.4692322	-1.5350656
La Source Heliport	helipad	47.8353448	1.9196115
	helipad	47.2716528	4.4900847
	helipad	51.0634482	-3.1908294
	helipad	43.2197918	2.3943092
King's College Hospital Helipad	helipad	51.4678436	-0.0919583
Centre Hospitalier Heliport	helipad	49.6253925	3.2362022
	helipad	49.8594012	3.3107789
	helipad	49.0523608	3.4122268
	helipad	49.4493537	2.0684683
Mont Blanc Hélicoptères	heliport	45.5752377	6.8313263
	helipad	45.5751967	6.8312729
	helipad	44.4735472	8.9022789
	helipad	46.0096101	8.6288408
	helipad	46.0497661	8.2480854
	helipad	49.3867415	2.7914607
CHU Amiens Picardie	helipad	49.8760683	2.2575107
	helipad	49.8731954	2.2556724
Centre Hospitalier Héliport	helipad	50.1015491	1.8312929
	helipad	44.9761920	8.8024280
	helipad	50.7687979	7.1542294
	helipad	50.7687133	7.1546766
	helipad	50.7686172	7.1551301
	helipad	50.7685341	7.1555681
	helipad	50.7681185	7.1551764
	helipad	50.7682082	7.1547436
	helipad	50.7682864	7.1542798
	helipad	50.7683842	7.1538367
	helipad	50.7683142	7.1533539
	helipad	50.7686580	7.1559125
	helipad	50.7685944	7.1562483
	helipad	50.7684136	7.1571835
	helipad	50.7681529	7.1569987
	helipad	50.7682064	7.1567171
	helipad	50.7689295	7.1530760
	helipad	50.7683639	7.1574346
	helipad	49.6489160	2.5739570
Centre Hospitalier Heliport	helipad	50.1528018	2.3530589
	helipad	50.0005203	2.6544726
	helipad	45.5848612	5.2677981
	helipad	46.5063834	3.6237956
	helipad	45.4782860	8.4241409
Heliport AZ Zeno Knokke	helipad	51.3286975	3.2923821
	helipad	44.9983237	6.3031764
	helipad	49.4865174	8.3900276
	helipad	50.3611470	3.4992414
	helipad	50.7450613	3.1826991
	helipad	43.5264395	-1.5230799
	helipad	43.5215881	-1.5257170
HVT	helipad	43.5077746	4.9431572
	helipad	43.0474319	6.5025063
	helipad	44.7040462	8.0366970
	helipad	47.9943641	-1.7449504
	helipad	49.5459991	7.3777153
	helipad	43.4382032	-1.5948394
	helipad	43.4273469	-1.6074680
	helipad	43.4306323	-1.6012345
	helipad	50.4530136	7.7864987
	helipad	48.9712257	-2.0625420
	helipad	51.2071758	7.6635979
	helipad	42.6928091	2.8941216
	helipad	45.9073944	8.3276746
	helipad	51.4936890	-2.5925560
	helipad	50.8055079	7.8785345
	helipad	50.4352352	2.9482259
	helipad	50.7979909	-0.5809252
	helipad	43.4071519	-3.9851553
	helipad	43.4656099	-1.5734927
	helipad	46.6808534	7.8441846
	helipad	46.6805161	7.8446406
	helipad	44.1991956	8.0253165
	helipad	43.8518579	-1.3915328
Centre Hospitalier Héliport	helipad	47.8621879	4.5580514
	helipad	46.8901609	8.2463578
	helipad	50.1653894	3.2226262
	helipad	43.2933120	-2.5755563
Isone	helipad	46.1318574	8.9914639
CH Auxerre Heliport	helipad	47.8041617	3.5579765
	helipad	50.0098440	4.0594439
	helipad	50.9412960	1.8895099
Boulogne Sur Mer Centre Hospitalier Heliport	helipad	50.7229484	1.6288807
	helipad	50.5143637	2.6714278
Héliport Centre Hospitalier	helipad	50.7034230	2.2549787
Centre Hospitalier Heliport	helipad	48.7465427	-0.0179808
	helipad	47.1312000	1.0038170
	helipad	48.9920665	2.4515290
hélistation LF282	helipad	48.9660977	2.8866646
	helipad	46.1562860	4.1726137
	helipad	50.3661828	7.5652073
	helipad	48.5576199	2.6416970
	helipad	50.8967443	4.4662684
	helipad	48.8260188	3.0945973
Helipuerto de Elciego	helipad	42.5161477	-2.6376608
	helipad	50.8327570	6.6787997
	helipad	49.3456094	8.1485188
	helipad	48.2622872	2.7038357
	helipad	48.5932053	2.4794005
	helipad	48.6202652	2.4571482
	helipad	49.3205247	1.0503984
	helipad	48.3147738	0.8388991
	helipad	45.2393724	6.2728794
Hôpital Lariboisière Heliport	helipad	48.8826729	2.3544458
	helipad	44.6205713	4.0358256
	helipad	43.4176940	-0.6451974
	helipad	50.7292133	3.1842340
	helipad	50.4376004	2.7099230
	helipad	43.5262856	6.4537582
CHA Nevers Heliport	helipad	46.9815338	3.1222428
Centre Hospitalier Heliport	helipad	47.0832143	5.4726525
CHU Dijon 1 Heliport	helipad	47.3212514	5.0689995
	helipad	45.9979804	8.4834009
SMUR Montargis Heliport	helipad	47.9967227	2.7744231
SMUR Phithiviers Heliport	helipad	48.1714318	2.2507712
SMUR Gien Heliport	helipad	47.6902787	2.6347016
Oréliance Heliport	helipad	47.9382907	1.8786517
	helipad	48.3683655	5.7095747
	helipad	51.3550548	7.4675832
Heliport de Sant Martí de Sescorts	helipad	42.0137308	2.3214192
Centre Hospitalier Heliport	helipad	46.1589901	-1.1425030
Héliport du centre hospitalier	helipad	46.3156800	-0.4586851
	helipad	42.5488218	8.7657118
	helipad	48.4477268	-4.2348252
	helipad	43.6881186	-1.0684278
	helipad	43.6876013	-1.0709679
	helipad	44.0943989	3.0521643
Les Deux Alpes Heliport	helipad	45.0247908	6.1210571
	helipad	51.4561691	4.0212860
	helipad	50.9384130	3.6747865
	helipad	50.3737673	7.6365281
	helipad	45.2649602	6.2284970
	helipad	51.3145430	7.5161975
	helipad	50.0931919	4.7931920
	helipad	46.5582606	7.3736043
	helipad	46.5551076	7.3795779
Heliport d'Andorra la Vella	helipad	42.5112849	1.5335819
	helipad	45.8510038	4.7887087
Krankenhaus Hubschrauber Landeplatz	helipad	51.0150207	7.5684438
Hélisurface de Clissac	heliport	44.9100736	1.2912368
	helipad	50.0001277	6.8928198
	helipad	43.8484576	4.3723715
	helipad	43.6314347	0.5733803
	helipad	44.9142355	8.1937348
	helipad	49.4558447	6.6328957
	helipad	45.6617619	8.1733055
Brussels / UCL	helipad	50.8530648	4.4535604
Diakonissen-Stiftungs-Krankenhaus Speyer	helipad	49.3105258	8.4355832
	helipad	48.0908697	6.9441587
	helipad	43.9202451	5.9206506
	helipad	45.6568953	6.3760323
	helipad	46.7496660	7.6953090
	helipad	45.8837464	8.0023775
	helipad	45.2963108	6.5658007
	helipad	46.7032782	-1.9407641
	helipad	50.9299271	-3.1270140
	helipad	46.1661987	-1.1828122
	helipad	50.9375276	-0.3356121
St.-Josefs-Hospital	helipad	51.1078640	8.0684663
	helipad	50.2752572	6.1254763
Andover Helistrip	heliport	51.2076444	-1.5293560
	helipad	49.2353689	6.9541549
Héliport du centre hospitalier	helipad	45.5428619	2.3120796
Sarlat Centre Hospitalier Heliport	helipad	44.9000063	1.2229526
Robert Piqué Hôpital militaire Héliport	helipad	44.7999492	-0.5745463
Hélistation HBOR	helipad	44.8274766	-0.6046277
	helipad	42.2036562	0.8692861
Heliport de Tremp	helipad	42.1644114	0.8897260
Heliport de Berga	helipad	42.1048175	1.8581175
Heliport del Parc de Bombers d'Orriols	helipad	42.1321173	2.9041150
	helipad	44.7848047	-0.6612400
CH Briançon	helipad	44.9062638	6.6328068
CH Manosque	helipad	43.8281099	5.8060200
Francorchamps heliport	helipad	50.4561235	5.9537815
Wolvertem Heli	helipad	50.9480679	4.2960104
	helipad	43.9591735	2.8760557
	helipad	43.8932720	-0.4861093
	helipad	46.0168271	6.6235902
Vlimmeren private heliport	helipad	51.3065120	4.8066261
Waasmunster Private Heliport	helipad	51.1226717	4.1278068
Brakel/Michelbeke private heliport	helipad	50.8308854	3.7740924
Evergem-Belzele private Heliport	helipad	51.1008415	3.6535735
Centre Hospitalier d'Oloron	helipad	43.1956558	-0.6179645
Hospital du Jura - Delemont	helipad	47.3689545	7.3401548
	helipad	49.2688008	1.8982979
	helipad	42.4655437	8.9067723
Altiport de Vars	heliport	44.5490358	6.7013681
	helipad	49.0975313	1.4635759
Héliport hospitalier	helipad	48.5955398	-0.3656002
	helipad	45.5533936	6.6392482
	helipad	44.8790993	6.6251167
	helipad	46.6761190	5.5499696
	helipad	42.3078482	-2.3726903
Heliport Gampel	heliport	46.3101159	7.7247910
	helipad	51.4359510	-0.7304426
	helipad	46.0783680	7.1457838
	helipad	47.2629548	8.5902686
	helipad	43.3858204	5.0163136
	helipad	44.5261851	6.3215047
	helipad	49.4796961	8.3237924
	helipad	49.8383426	6.7684396
Eliporto Aldo Caula	helipad	44.4848034	7.8876915
	helipad	45.6243578	8.1853551
	helipad	42.7261930	2.8886226
	helipad	42.7077126	2.8823947
	helipad	42.7075270	2.8825160
CH Laon Heliport	helipad	49.5633638	3.6118253
	helipad	50.9318719	6.9807424
	helipad	48.2069206	5.9480503
	helipad	47.0930647	0.0144044
	helipad	47.1419907	8.1302999
	helipad	47.5620286	8.0631746
	helipad	44.9174352	4.9670652
	helipad	43.4847553	6.3433181
	helipad	43.0934487	-1.3051734
	helipad	46.0630966	6.5869796
	helipad	44.4982979	-0.6514471
	helipad	45.2913650	6.2299544
	helipad	46.7100092	7.7735610
	helipad	51.1952490	6.7892418
Héliport Renault Sandouville	helipad	49.4767807	0.3025889
	helipad	45.3947616	7.6510708
	helipad	43.4164370	-2.9432906
	helipad	45.2698488	6.7188385
Elisoccorso	helipad	45.4698115	8.8935285
	helipad	50.8434617	7.9868102
"Elisuperficie ""ALEX"""	helipad	44.9215739	8.6345592
Centre De Secours Heliport	helipad	43.4225744	5.0480919
	helipad	46.3848200	5.7709538
Universitair Ziekenhuis Antwerpen Heliport	helipad	51.1559007	4.4098432
Eliporto Turistico	helipad	45.9269672	7.6249403
	helipad	45.8959841	7.6195248
	helipad	45.9330903	-0.9899889
	helipad	45.3541114	7.5951489
AZ Sint-Jan Heliport	heliport	51.2204576	3.1961085
	helipad	47.1821043	8.4542782
	helipad	47.4500051	8.5476482
	helipad	47.4502447	8.5477626
	helipad	47.4504842	8.5478771
	helipad	47.4507238	8.5479915
	helipad	47.4509630	8.5481060
	helipad	47.4512029	8.5482206
	helipad	47.4514425	8.5483353
	helipad	47.4516820	8.5484497
	helipad	45.3749167	5.5771506
	helipad	43.6011745	6.7263620
	helipad	44.5410693	4.8028986
	helipad	44.5410241	4.8030825
Heliport Adrz	helipad	51.4847368	3.9104180
	helipad	49.2721899	4.7556061
	helipad	44.5711438	4.7873231
	helipad	42.8699936	0.7377000
	helipad	44.0466746	5.0257168
	helipad	43.5347183	5.4422249
	helipad	43.4030535	6.0663048
	helipad	43.2488557	6.5710650
Hôpital Bonnet Heliport	helipad	43.4397381	6.7515479
Pasteur II Heliport	helipad	43.7242936	7.2823038
	helipad	51.3940645	0.5266367
